sample,wavelength,reflectance
Sepiolite,2353.2,0.32677063
Magnesite,2353.2,0.49046367
Vermiculite,2353.2,0.5929672
Maple Leaf,2353.2,0.16796122
"Oak leaf, scenesced",2353.2,0.2284108
"Oak leaf, one year old",2353.2,0.16242197
"Oak leaf, new growth",2353.2,0.17582595
Polysterene,2353.2,0.078424084
HDPE film,2353.2,0.24245033
PVC,2353.2,0.025650463
HDPE bottle,2353.2,0.15468718
Saponite,2353.9,0.32388303
Hectorite,2353.9,0.33570045
Sepiolite,2353.9,0.32605636
Magnesite,2353.9,0.4914249
Vermiculite,2353.9,0.59165347
Maple Leaf,2353.9,0.16759078
"Oak leaf, scenesced",2353.9,0.23061635
"Oak leaf, one year old",2353.9,0.16292408
"Oak leaf, new growth",2353.9,0.17600717
Polysterene,2353.9,0.081057453
HDPE film,2353.9,0.26446662
PVC,2353.9,0.02557727
HDPE bottle,2353.9,0.1549885
Saponite,2354.6,0.3234132
Hectorite,2354.6,0.33591905
Sepiolite,2354.6,0.32541052
Magnesite,2354.6,0.49228743
Vermiculite,2354.6,0.5902817
Maple Leaf,2354.6,0.16721769
"Oak leaf, scenesced",2354.6,0.23275003
"Oak leaf, one year old",2354.6,0.16338028
"Oak leaf, new growth",2354.6,0.1761626
Polysterene,2354.6,0.08382826
HDPE film,2354.6,0.287218
PVC,2354.6,0.025503746
HDPE bottle,2354.6,0.15538428
Saponite,2355.3,0.32300237
Hectorite,2355.3,0.33615217
Sepiolite,2355.3,0.3247745
Magnesite,2355.3,0.49290356
Vermiculite,2355.3,0.5889951
Maple Leaf,2355.3,0.16681878
"Oak leaf, scenesced",2355.3,0.23464285
"Oak leaf, one year old",2355.3,0.16374165
"Oak leaf, new growth",2355.3,0.1762892
Polysterene,2355.3,0.08644247
HDPE film,2355.3,0.30826778
PVC,2355.3,0.025438842
HDPE bottle,2355.3,0.15592725
Saponite,2356,0.32261124
Hectorite,2356,0.33636117
Sepiolite,2356,0.32413006
Magnesite,2356,0.4932701
Vermiculite,2356,0.58809495
Maple Leaf,2356,0.16642489
"Oak leaf, scenesced",2356,0.23618497
"Oak leaf, one year old",2356,0.16398782
"Oak leaf, new growth",2356,0.17630643
Polysterene,2356,0.088699025
HDPE film,2356,0.32614048
PVC,2356,0.025382736
HDPE bottle,2356,0.15650584
Saponite,2356.7,0.3222853
Hectorite,2356.7,0.33657372
Sepiolite,2356.7,0.32347956
Magnesite,2356.7,0.4933357
Vermiculite,2356.7,0.58764386
Maple Leaf,2356.7,0.16602193
"Oak leaf, scenesced",2356.7,0.23745382
"Oak leaf, one year old",2356.7,0.16415924
"Oak leaf, new growth",2356.7,0.17622592
Polysterene,2356.7,0.090526325
HDPE film,2356.7,0.3403678
PVC,2356.7,0.025333336
HDPE bottle,2356.7,0.15707078
Saponite,2357.4,0.3219141
Hectorite,2357.4,0.336748
Sepiolite,2357.4,0.32276094
Magnesite,2357.4,0.49310887
Vermiculite,2357.4,0.5876557
Maple Leaf,2357.4,0.16561216
"Oak leaf, scenesced",2357.4,0.23846805
"Oak leaf, one year old",2357.4,0.164259
"Oak leaf, new growth",2357.4,0.17604636
Polysterene,2357.4,0.0919416
HDPE film,2357.4,0.35119221
PVC,2357.4,0.025282237
HDPE bottle,2357.4,0.1575685
Saponite,2358.1,0.3215402
Hectorite,2358.1,0.33688796
Sepiolite,2358.1,0.32206008
Magnesite,2358.1,0.4927317
Vermiculite,2358.1,0.5880763
Maple Leaf,2358.1,0.16520473
"Oak leaf, scenesced",2358.1,0.23926221
"Oak leaf, one year old",2358.1,0.16427629
"Oak leaf, new growth",2358.1,0.17583309
Polysterene,2358.1,0.09299951
HDPE film,2358.1,0.35905871
PVC,2358.1,0.025225225
HDPE bottle,2358.1,0.15802116
Saponite,2358.8,0.32106152
Hectorite,2358.8,0.3369399
Sepiolite,2358.8,0.32129818
Magnesite,2358.8,0.4921298
Vermiculite,2358.8,0.5886903
Maple Leaf,2358.8,0.16477649
"Oak leaf, scenesced",2358.8,0.2398185
"Oak leaf, one year old",2358.8,0.16419017
"Oak leaf, new growth",2358.8,0.17560942
Polysterene,2358.8,0.093774974
HDPE film,2358.8,0.36450338
PVC,2358.8,0.025165704
HDPE bottle,2358.8,0.15844346
Saponite,2359.5,0.32054976
Hectorite,2359.5,0.33688027
Sepiolite,2359.5,0.32058787
Magnesite,2359.5,0.49137348
Vermiculite,2359.5,0.5893478
Maple Leaf,2359.5,0.16434756
"Oak leaf, scenesced",2359.5,0.24020936
"Oak leaf, one year old",2359.5,0.16401444
"Oak leaf, new growth",2359.5,0.17538857
Polysterene,2359.5,0.09428213
HDPE film,2359.5,0.36771572
PVC,2359.5,0.025107187
HDPE bottle,2359.5,0.15872265
Saponite,2360.2,0.31993788
Hectorite,2360.2,0.3367417
Sepiolite,2360.2,0.31983083
Magnesite,2360.2,0.49018836
Vermiculite,2360.2,0.5896845
Maple Leaf,2360.2,0.16386774
"Oak leaf, scenesced",2360.2,0.24049506
"Oak leaf, one year old",2360.2,0.16381635
"Oak leaf, new growth",2360.2,0.17522505
Polysterene,2360.2,0.09455848
HDPE film,2360.2,0.36898015
PVC,2360.2,0.025057903
HDPE bottle,2360.2,0.15879003
Saponite,2360.9,0.31925324
Hectorite,2360.9,0.33651602
Sepiolite,2360.9,0.31912422
Magnesite,2360.9,0.48864192
Vermiculite,2360.9,0.58967775
Maple Leaf,2360.9,0.1633826
"Oak leaf, scenesced",2360.9,0.24074626
"Oak leaf, one year old",2360.9,0.16364522
"Oak leaf, new growth",2360.9,0.17512573
Polysterene,2360.9,0.094587106
HDPE film,2360.9,0.36833344
PVC,2360.9,0.025010315
HDPE bottle,2360.9,0.15854654
Saponite,2361.6,0.31843382
Hectorite,2361.6,0.3362656
Sepiolite,2361.6,0.3183592
Magnesite,2361.6,0.4865404
Vermiculite,2361.6,0.5891463
Maple Leaf,2361.6,0.1628387
"Oak leaf, scenesced",2361.6,0.24100368
"Oak leaf, one year old",2361.6,0.16354223
"Oak leaf, new growth",2361.6,0.17504303
Polysterene,2361.6,0.09441813
HDPE film,2361.6,0.36616523
PVC,2361.6,0.024963686
HDPE bottle,2361.6,0.15810099
Saponite,2362.3,0.3174368
Hectorite,2362.3,0.33599603
Sepiolite,2362.3,0.31758165
Magnesite,2362.3,0.48414052
Vermiculite,2362.3,0.5883144
Maple Leaf,2362.3,0.16230601
"Oak leaf, scenesced",2362.3,0.24123687
"Oak leaf, one year old",2362.3,0.16343622
"Oak leaf, new growth",2362.3,0.17488953
Polysterene,2362.3,0.094072384
HDPE film,2362.3,0.36261168
PVC,2362.3,0.024916111
HDPE bottle,2362.3,0.15750347
Saponite,2363,0.31629756
Hectorite,2363,0.33579817
Sepiolite,2363,0.3167723
Magnesite,2363,0.48161122
Vermiculite,2363,0.5873115
Maple Leaf,2363,0.16175772
"Oak leaf, scenesced",2363,0.24138267
"Oak leaf, one year old",2363,0.16324748
"Oak leaf, new growth",2363,0.17461444
Polysterene,2363,0.09361553
HDPE film,2363,0.35806398
PVC,2363,0.024869838
HDPE bottle,2363,0.15695893
Saponite,2363.7,0.3150099
Hectorite,2363.7,0.33561993
Sepiolite,2363.7,0.3159606
Magnesite,2363.7,0.4793752
Vermiculite,2363.7,0.5863656
Maple Leaf,2363.7,0.16126166
"Oak leaf, scenesced",2363.7,0.24141586
"Oak leaf, one year old",2363.7,0.16293618
"Oak leaf, new growth",2363.7,0.17427109
Polysterene,2363.7,0.09304487
HDPE film,2363.7,0.35258045
PVC,2363.7,0.024819112
HDPE bottle,2363.7,0.15647827
Saponite,2364.4,0.31371254
Hectorite,2364.4,0.33549213
Sepiolite,2364.4,0.31521037
Magnesite,2364.4,0.4777463
Vermiculite,2364.4,0.5854451
Maple Leaf,2364.4,0.16079693
"Oak leaf, scenesced",2364.4,0.24136896
"Oak leaf, one year old",2364.4,0.16258748
"Oak leaf, new growth",2364.4,0.17394719
Polysterene,2364.4,0.092376935
HDPE film,2364.4,0.34645817
PVC,2364.4,0.024756534
HDPE bottle,2364.4,0.15615195
Saponite,2365.1,0.31233343
Hectorite,2365.1,0.33532202
Sepiolite,2365.1,0.31444696
Magnesite,2365.1,0.4768665
Vermiculite,2365.1,0.58432794
Maple Leaf,2365.1,0.16038622
"Oak leaf, scenesced",2365.1,0.2413277
"Oak leaf, one year old",2365.1,0.1623103
"Oak leaf, new growth",2365.1,0.1737423
Polysterene,2365.1,0.09162751
HDPE film,2365.1,0.33994832
PVC,2365.1,0.024683595
HDPE bottle,2365.1,0.15599155
Saponite,2365.8,0.31092778
Hectorite,2365.8,0.33506897
Sepiolite,2365.8,0.31370148
Magnesite,2365.8,0.47674796
Vermiculite,2365.8,0.5828861
Maple Leaf,2365.8,0.15998691
"Oak leaf, scenesced",2365.8,0.24136719
"Oak leaf, one year old",2365.8,0.16217327
"Oak leaf, new growth",2365.8,0.17357503
Polysterene,2365.8,0.090844804
HDPE film,2365.8,0.3335799
PVC,2365.8,0.024596703
HDPE bottle,2365.8,0.15608665
Saponite,2366.5,0.3093172
Hectorite,2366.5,0.33467594
Sepiolite,2366.5,0.31280196
Magnesite,2366.5,0.4770119
Vermiculite,2366.5,0.58094734
Maple Leaf,2366.5,0.15956765
"Oak leaf, scenesced",2366.5,0.24155118
"Oak leaf, one year old",2366.5,0.16213934
"Oak leaf, new growth",2366.5,0.17342842
Polysterene,2366.5,0.090137845
HDPE film,2366.5,0.32786882
PVC,2366.5,0.024514483
HDPE bottle,2366.5,0.15655196
Saponite,2367.2,0.30754486
Hectorite,2367.2,0.33413947
Sepiolite,2367.2,0.31186384
Magnesite,2367.2,0.4775328
Vermiculite,2367.2,0.5789368
Maple Leaf,2367.2,0.15913455
"Oak leaf, scenesced",2367.2,0.24177505
"Oak leaf, one year old",2367.2,0.16205171
"Oak leaf, new growth",2367.2,0.17318735
Polysterene,2367.2,0.089592904
HDPE film,2367.2,0.32334533
PVC,2367.2,0.024442191
HDPE bottle,2367.2,0.15755851
Saponite,2367.9,0.30555087
Hectorite,2367.9,0.3334884
Sepiolite,2367.9,0.3107963
Magnesite,2367.9,0.47787452
Vermiculite,2367.9,0.5769667
Maple Leaf,2367.9,0.15868351
"Oak leaf, scenesced",2367.9,0.24199016
"Oak leaf, one year old",2367.9,0.16181548
"Oak leaf, new growth",2367.9,0.17294091
Polysterene,2367.9,0.089299744
HDPE film,2367.9,0.32042994
PVC,2367.9,0.024400958
HDPE bottle,2367.9,0.15926135
Saponite,2368.6,0.3034463
Hectorite,2368.6,0.33273476
Sepiolite,2368.6,0.30976075
Magnesite,2368.6,0.47808146
Vermiculite,2368.6,0.5753944
Maple Leaf,2368.6,0.15826224
"Oak leaf, scenesced",2368.6,0.24210297
"Oak leaf, one year old",2368.6,0.16139643
"Oak leaf, new growth",2368.6,0.17266619
Polysterene,2368.6,0.08923291
HDPE film,2368.6,0.31921797
PVC,2368.6,0.024382083
HDPE bottle,2368.6,0.16155143
Saponite,2369.3,0.30124187
Hectorite,2369.3,0.3320175
Sepiolite,2369.3,0.30866656
Magnesite,2369.3,0.4778931
Vermiculite,2369.3,0.5738568
Maple Leaf,2369.3,0.15782413
"Oak leaf, scenesced",2369.3,0.2422132
"Oak leaf, one year old",2369.3,0.16091347
"Oak leaf, new growth",2369.3,0.17244202
Polysterene,2369.3,0.08937497
HDPE film,2369.3,0.31960068
PVC,2369.3,0.024390918
HDPE bottle,2369.3,0.1642492
Saponite,2370,0.29895833
Hectorite,2370,0.33134475
Sepiolite,2370,0.30757
Magnesite,2370,0.47750297
Vermiculite,2370,0.5723694
Maple Leaf,2370,0.15738288
"Oak leaf, scenesced",2370,0.24231316
"Oak leaf, one year old",2370,0.1604679
"Oak leaf, new growth",2370,0.17217231
Polysterene,2370,0.08960575
HDPE film,2370,0.32105746
PVC,2370,0.02439588
HDPE bottle,2370,0.16692749
Saponite,2370.7,0.29665262
Hectorite,2370.7,0.33080482
Sepiolite,2370.7,0.30640903
Magnesite,2370.7,0.476827
Vermiculite,2370.7,0.5706285
Maple Leaf,2370.7,0.15688892
"Oak leaf, scenesced",2370.7,0.24251631
"Oak leaf, one year old",2370.7,0.16019689
"Oak leaf, new growth",2370.7,0.17191781
Polysterene,2370.7,0.089863676
HDPE film,2370.7,0.32296505
PVC,2370.7,0.024382606
HDPE bottle,2370.7,0.1692837
Saponite,2371.4,0.29428294
Hectorite,2371.4,0.33025715
Sepiolite,2371.4,0.30519128
Magnesite,2371.4,0.4760539
Vermiculite,2371.4,0.56889963
Maple Leaf,2371.4,0.15639359
"Oak leaf, scenesced",2371.4,0.24273129
"Oak leaf, one year old",2371.4,0.16009356
"Oak leaf, new growth",2371.4,0.171635
Polysterene,2371.4,0.090051025
HDPE film,2371.4,0.32461176
PVC,2371.4,0.024327502
HDPE bottle,2371.4,0.17104679
Saponite,2372.1,0.2919547
Hectorite,2372.1,0.32968605
Sepiolite,2372.1,0.30395028
Magnesite,2372.1,0.47520337
Vermiculite,2372.1,0.56729174
Maple Leaf,2372.1,0.15591069
"Oak leaf, scenesced",2372.1,0.24296385
"Oak leaf, one year old",2372.1,0.16014296
"Oak leaf, new growth",2372.1,0.17134868
Polysterene,2372.1,0.090148926
HDPE film,2372.1,0.32557764
PVC,2372.1,0.024241452
HDPE bottle,2372.1,0.1722554
Saponite,2372.8,0.2895565
Hectorite,2372.8,0.32892853
Sepiolite,2372.8,0.3025932
Magnesite,2372.8,0.4742668
Vermiculite,2372.8,0.56594825
Maple Leaf,2372.8,0.15546487
"Oak leaf, scenesced",2372.8,0.243072
"Oak leaf, one year old",2372.8,0.1602397
"Oak leaf, new growth",2372.8,0.1709689
Polysterene,2372.8,0.09013547
HDPE film,2372.8,0.32573946
PVC,2372.8,0.024140216
HDPE bottle,2372.8,0.17297866
Saponite,2373.5,0.28718585
Hectorite,2373.5,0.3280572
Sepiolite,2373.5,0.30117187
Magnesite,2373.5,0.47325012
Vermiculite,2373.5,0.5648611
Maple Leaf,2373.5,0.15502389
"Oak leaf, scenesced",2373.5,0.24300428
"Oak leaf, one year old",2373.5,0.16031617
"Oak leaf, new growth",2373.5,0.17040806
Polysterene,2373.5,0.090026844
HDPE film,2373.5,0.32519011
PVC,2373.5,0.024058008
HDPE bottle,2373.5,0.17345016
Saponite,2374.2,0.28468367
Hectorite,2374.2,0.3270596
Sepiolite,2374.2,0.29950672
Magnesite,2374.2,0.4719529
Vermiculite,2374.2,0.5638912
Maple Leaf,2374.2,0.15453209
"Oak leaf, scenesced",2374.2,0.24262084
"Oak leaf, one year old",2374.2,0.16030706
"Oak leaf, new growth",2374.2,0.16956893
Polysterene,2374.2,0.0898535
HDPE film,2374.2,0.3242163
PVC,2374.2,0.02401884
HDPE bottle,2374.2,0.1739127
Saponite,2374.9,0.28220248
Hectorite,2374.9,0.32601288
Sepiolite,2374.9,0.29776248
Magnesite,2374.9,0.47055292
Vermiculite,2374.9,0.5631552
Maple Leaf,2374.9,0.15401474
"Oak leaf, scenesced",2374.9,0.24190986
"Oak leaf, one year old",2374.9,0.16017951
"Oak leaf, new growth",2374.9,0.16848256
Polysterene,2374.9,0.089639485
HDPE film,2374.9,0.32292004
PVC,2374.9,0.024030617
HDPE bottle,2374.9,0.17450907
Saponite,2375.6,0.27965856
Hectorite,2375.6,0.3248666
Sepiolite,2375.6,0.29582286
Magnesite,2375.6,0.46889642
Vermiculite,2375.6,0.56241703
Maple Leaf,2375.6,0.15345168
"Oak leaf, scenesced",2375.6,0.24089715
"Oak leaf, one year old",2375.6,0.15989074
"Oak leaf, new growth",2375.6,0.16727772
Polysterene,2375.6,0.089435804
HDPE film,2375.6,0.32145145
PVC,2375.6,0.024094166
HDPE bottle,2375.6,0.17538642
Saponite,2376.3,0.2772193
Hectorite,2376.3,0.32362366
Sepiolite,2376.3,0.29393408
Magnesite,2376.3,0.4673635
Vermiculite,2376.3,0.56187576
Maple Leaf,2376.3,0.1529281
"Oak leaf, scenesced",2376.3,0.23966156
"Oak leaf, one year old",2376.3,0.1593863
"Oak leaf, new growth",2376.3,0.16602321
Polysterene,2376.3,0.08922453
HDPE film,2376.3,0.31958354
PVC,2376.3,0.02419137
HDPE bottle,2376.3,0.17653269
Saponite,2377,0.2748485
Hectorite,2377,0.32231882
Sepiolite,2377,0.2919716
Magnesite,2377,0.46576163
Vermiculite,2377,0.5610995
Maple Leaf,2377,0.15238814
"Oak leaf, scenesced",2377,0.23827995
"Oak leaf, one year old",2377,0.1586586
"Oak leaf, new growth",2377,0.16478127
Polysterene,2377,0.08901461
HDPE film,2377,0.3172603
PVC,2377,0.024316339
HDPE bottle,2377,0.1779897
Saponite,2377.7,0.27261013
Hectorite,2377.7,0.32097918
Sepiolite,2377.7,0.29006848
Magnesite,2377.7,0.4643278
Vermiculite,2377.7,0.5601764
Maple Leaf,2377.7,0.15186407
"Oak leaf, scenesced",2377.7,0.23676544
"Oak leaf, one year old",2377.7,0.15770598
"Oak leaf, new growth",2377.7,0.16350584
Polysterene,2377.7,0.088723546
HDPE film,2377.7,0.314096
PVC,2377.7,0.024450831
HDPE bottle,2377.7,0.17958181
Saponite,2378.4,0.27046043
Hectorite,2378.4,0.31970417
Sepiolite,2378.4,0.28805724
Magnesite,2378.4,0.46270123
Vermiculite,2378.4,0.55865437
Maple Leaf,2378.4,0.15124491
"Oak leaf, scenesced",2378.4,0.23520373
"Oak leaf, one year old",2378.4,0.15664211
"Oak leaf, new growth",2378.4,0.16218583
Polysterene,2378.4,0.088353944
HDPE film,2378.4,0.31014922
PVC,2378.4,0.02458946
HDPE bottle,2378.4,0.1813884
Saponite,2379.1,0.26838517
Hectorite,2379.1,0.31844184
Sepiolite,2379.1,0.2860249
Magnesite,2379.1,0.4610448
Vermiculite,2379.1,0.5567573
Maple Leaf,2379.1,0.15059976
"Oak leaf, scenesced",2379.1,0.2336381
"Oak leaf, one year old",2379.1,0.15554592
"Oak leaf, new growth",2379.1,0.16085832
Polysterene,2379.1,0.087861687
HDPE film,2379.1,0.30537531
PVC,2379.1,0.024713066
HDPE bottle,2379.1,0.18327043
Saponite,2379.8,0.2664445
Hectorite,2379.8,0.3172196
Sepiolite,2379.8,0.28396922
Magnesite,2379.8,0.459203
Vermiculite,2379.8,0.5543898
Maple Leaf,2379.8,0.14989835
"Oak leaf, scenesced",2379.8,0.23219042
"Oak leaf, one year old",2379.8,0.15450603
"Oak leaf, new growth",2379.8,0.15964189
Polysterene,2379.8,0.0873053
HDPE film,2379.8,0.30023637
PVC,2379.8,0.024828966
HDPE bottle,2379.8,0.18530127
Saponite,2380.5,0.26460534
Hectorite,2380.5,0.31591952
Sepiolite,2380.5,0.2820111
Magnesite,2380.5,0.45744368
Vermiculite,2380.5,0.5521213
Maple Leaf,2380.5,0.14925839
"Oak leaf, scenesced",2380.5,0.23085128
"Oak leaf, one year old",2380.5,0.15352127
"Oak leaf, new growth",2380.5,0.15861815
Polysterene,2380.5,0.08670956
HDPE film,2380.5,0.29509869
PVC,2380.5,0.024944511
HDPE bottle,2380.5,0.1872765
Saponite,2381.2,0.26299882
Hectorite,2381.2,0.3146243
Sepiolite,2381.2,0.2802835
Magnesite,2381.2,0.45584282
Vermiculite,2381.2,0.5502904
Maple Leaf,2381.2,0.14868125
"Oak leaf, scenesced",2381.2,0.22964947
"Oak leaf, one year old",2381.2,0.15260588
"Oak leaf, new growth",2381.2,0.1578013
Polysterene,2381.2,0.0861607
HDPE film,2381.2,0.29058354
PVC,2381.2,0.025076994
HDPE bottle,2381.2,0.18910036
Saponite,2381.9,0.26145938
Hectorite,2381.9,0.31328255
Sepiolite,2381.9,0.27873567
Magnesite,2381.9,0.45444575
Vermiculite,2381.9,0.54930484
Maple Leaf,2381.9,0.14819188
"Oak leaf, scenesced",2381.9,0.22856267
"Oak leaf, one year old",2381.9,0.15173393
"Oak leaf, new growth",2381.9,0.15718032
Polysterene,2381.9,0.08569961
HDPE film,2381.9,0.28704689
PVC,2381.9,0.025225577
HDPE bottle,2381.9,0.19050717
Saponite,2382.6,0.2600762
Hectorite,2382.6,0.31202576
Sepiolite,2382.6,0.27743462
Magnesite,2382.6,0.4532673
Vermiculite,2382.6,0.5492504
Maple Leaf,2382.6,0.14773189
"Oak leaf, scenesced",2382.6,0.22767289
"Oak leaf, one year old",2382.6,0.1509122
"Oak leaf, new growth",2382.6,0.15661591
Polysterene,2382.6,0.085377824
HDPE film,2382.6,0.28476205
PVC,2382.6,0.025369555
HDPE bottle,2382.6,0.19147491
Saponite,2383.3,0.25865823
Hectorite,2383.3,0.31085137
Sepiolite,2383.3,0.2761512
Magnesite,2383.3,0.4520526
Vermiculite,2383.3,0.549736
Maple Leaf,2383.3,0.1472476
"Oak leaf, scenesced",2383.3,0.22704168
"Oak leaf, one year old",2383.3,0.15015583
"Oak leaf, new growth",2383.3,0.15606566
Polysterene,2383.3,0.08520469
HDPE film,2383.3,0.28369029
PVC,2383.3,0.025485334
HDPE bottle,2383.3,0.19193871
Saponite,2384,0.25737494
Hectorite,2384,0.30984908
Sepiolite,2384,0.2749895
Magnesite,2384,0.45090485
Vermiculite,2384,0.550475
Maple Leaf,2384,0.1467218
"Oak leaf, scenesced",2384,0.22666617
"Oak leaf, one year old",2384,0.1494579
"Oak leaf, new growth",2384,0.15542214
Polysterene,2384,0.085142493
HDPE film,2384,0.2835457
PVC,2384,0.02555988
HDPE bottle,2384,0.191871
Saponite,2384.7,0.25611627
Hectorite,2384.7,0.30898947
Sepiolite,2384.7,0.27373204
Magnesite,2384.7,0.44952688
Vermiculite,2384.7,0.55088073
Maple Leaf,2384.7,0.14612083
"Oak leaf, scenesced",2384.7,0.22649436
"Oak leaf, one year old",2384.7,0.1488545
"Oak leaf, new growth",2384.7,0.15478338
Polysterene,2384.7,0.085185146
HDPE film,2384.7,0.2840691
PVC,2384.7,0.025621065
HDPE bottle,2384.7,0.191232
Saponite,2385.4,0.25506786
Hectorite,2385.4,0.30827695
Sepiolite,2385.4,0.2726053
Magnesite,2385.4,0.44821984
Vermiculite,2385.4,0.5511395
Maple Leaf,2385.4,0.14552651
"Oak leaf, scenesced",2385.4,0.22637692
"Oak leaf, one year old",2385.4,0.1483244
"Oak leaf, new growth",2385.4,0.15412612
Polysterene,2385.4,0.08528061
HDPE film,2385.4,0.2849188
PVC,2385.4,0.025676805
HDPE bottle,2385.4,0.18993312
Saponite,2386.1,0.25410295
Hectorite,2386.1,0.3077089
Sepiolite,2386.1,0.27143866
Magnesite,2386.1,0.44665554
Vermiculite,2386.1,0.55101675
Maple Leaf,2386.1,0.1449132
"Oak leaf, scenesced",2386.1,0.22627878
"Oak leaf, one year old",2386.1,0.14790551
"Oak leaf, new growth",2386.1,0.15362561
Polysterene,2386.1,0.08543438
HDPE film,2386.1,0.2860385
PVC,2386.1,0.02573997
HDPE bottle,2386.1,0.18806865
Saponite,2386.8,0.25331467
Hectorite,2386.8,0.30725974
Sepiolite,2386.8,0.2704864
Magnesite,2386.8,0.44521177
Vermiculite,2386.8,0.55111593
Maple Leaf,2386.8,0.14439048
"Oak leaf, scenesced",2386.8,0.22612016
"Oak leaf, one year old",2386.8,0.14753634
"Oak leaf, new growth",2386.8,0.15322077
Polysterene,2386.8,0.08558751
HDPE film,2386.8,0.28722038
PVC,2386.8,0.025787067
HDPE bottle,2386.8,0.18565905
Saponite,2387.5,0.25262275
Hectorite,2387.5,0.30699584
Sepiolite,2387.5,0.26961076
Magnesite,2387.5,0.4435592
Vermiculite,2387.5,0.5511769
Maple Leaf,2387.5,0.14387667
"Oak leaf, scenesced",2387.5,0.22601211
"Oak leaf, one year old",2387.5,0.14724618
"Oak leaf, new growth",2387.5,0.15296653
Polysterene,2387.5,0.085762906
HDPE film,2387.5,0.28851545
PVC,2387.5,0.025816745
HDPE bottle,2387.5,0.18288014
Saponite,2388.2,0.2521019
Hectorite,2388.2,0.30689108
Sepiolite,2388.2,0.26901478
Magnesite,2388.2,0.44206268
Vermiculite,2388.2,0.5516222
Maple Leaf,2388.2,0.14341013
"Oak leaf, scenesced",2388.2,0.22591645
"Oak leaf, one year old",2388.2,0.14695571
"Oak leaf, new growth",2388.2,0.15267563
Polysterene,2388.2,0.08589658
HDPE film,2388.2,0.28970206
PVC,2388.2,0.02580896
HDPE bottle,2388.2,0.17966411
Saponite,2388.9,0.2516374
Hectorite,2388.9,0.30694163
Sepiolite,2388.9,0.26848426
Magnesite,2388.9,0.440374
Vermiculite,2388.9,0.5520748
Maple Leaf,2388.9,0.14287435
"Oak leaf, scenesced",2388.9,0.22590071
"Oak leaf, one year old",2388.9,0.14667842
"Oak leaf, new growth",2388.9,0.15235984
Polysterene,2388.9,0.08602069
HDPE film,2388.9,0.2908478
PVC,2388.9,0.02578238
HDPE bottle,2388.9,0.1761187
Saponite,2389.6,0.2511927
Hectorite,2389.6,0.30702808
Sepiolite,2389.6,0.2680469
Magnesite,2389.6,0.4386501
Vermiculite,2389.6,0.55274975
Maple Leaf,2389.6,0.14231232
"Oak leaf, scenesced",2389.6,0.22589384
"Oak leaf, one year old",2389.6,0.1463505
"Oak leaf, new growth",2389.6,0.15194766
Polysterene,2389.6,0.08611045
HDPE film,2389.6,0.29184227
PVC,2389.6,0.025737196
HDPE bottle,2389.6,0.17223402
Saponite,2390.3,0.25082242
Hectorite,2390.3,0.3072621
Sepiolite,2390.3,0.26759428
Magnesite,2390.3,0.43652615
Vermiculite,2390.3,0.5531834
Maple Leaf,2390.3,0.14164221
"Oak leaf, scenesced",2390.3,0.22600554
"Oak leaf, one year old",2390.3,0.14604187
"Oak leaf, new growth",2390.3,0.15158755
Polysterene,2390.3,0.086221635
HDPE film,2390.3,0.29285731
PVC,2390.3,0.025693396
HDPE bottle,2390.3,0.16831343
Saponite,2391,0.25083524
Hectorite,2391,0.30766898
Sepiolite,2391,0.2676064
Magnesite,2391,0.43470436
Vermiculite,2391,0.55410486
Maple Leaf,2391,0.14105986
"Oak leaf, scenesced",2391,0.2261404
"Oak leaf, one year old",2391,0.14572318
